Modo de Envio,Segmento,Cidade,Estado,Código Postal,Região,Categoria,Subcategoria,Vendas,Quantidade,Desconto,Lucro
Classe Padrão,Corporativo,San Francisco,California,94110,Oeste,Técnologia,Acessórios,31.86,2,0.0,11.151
Segunda Classe,Corporativo,Minneapolis,Minnesota,55407,Central,Itens de Escritório,Armazenamento,67.15,5,0.0,16.7875
Classe Padrão,Consumidor,Columbus,Ohio,43229,Leste,Itens de Escritório,Ficharios,7.236,3,0.7,-6.03
Classe Padrão,Consumidor,Columbus,Ohio,43229,Leste,Itens de Escritório,Fixadores,4.824,3,0.2,1.7487
Classe Padrão,Consumidor,Columbus,Ohio,43229,Leste,Itens de Escritório,Papel,91.36,5,0.2,29.692
Classe Padrão,Consumidor,Columbus,Ohio,43229,Leste,Itens de Escritório,Eletrodomésticos,130.112,2,0.2,13.0112
Primeira Classe,Corporativo,Raleigh,North Carolina,27604,Sul,Técnologia,Telefones,74.24,1,0.2,8.352
Primeira Classe,Corporativo,Raleigh,North Carolina,27604,Sul,Mobílias,Mobiliário,159.84,10,0.2,45.954
Primeira Classe,Corporativo,Raleigh,North Carolina,27604,Sul,Itens de Escritório,Ficharios,2.892,2,0.7,-2.3136
Primeira Classe,Corporativo,Raleigh,North Carolina,27604,Sul,Itens de Escritório,Papel,9.392,2,0.2,3.2872
Segunda Classe,Consumidor,New York City,New York,10011,Leste,Itens de Escritório,Papel,123.92,4,0.0,55.764
Primeira Classe,Consumidor,Philadelphia,Pennsylvania,19143,Leste,Itens de Escritório,Suprimentos,55.6,5,0.2,6.255
Primeira Classe,Consumidor,Philadelphia,Pennsylvania,19143,Leste,Técnologia,Acessórios,617.976,3,0.2,-7.7247
Classe Padrão,Corporativo,Meridian,Idaho,83642,Oeste,Itens de Escritório,Ficharios,21.312,3,0.2,7.992
Classe Padrão,Corporativo,Sacramento,California,95823,Oeste,Técnologia,Acessórios,209.94,6,0.0,39.8886
Classe Padrão,Corporativo,Sacramento,California,95823,Oeste,Técnologia,Telefones,31.984,2,0.2,-7.996
Classe Padrão,Corporativo,Sacramento,California,95823,Oeste,Itens de Escritório,Ficharios,5083.96,5,0.2,1906.485
Classe Padrão,Home Office,Charlotte,North Carolina,28205,Sul,Técnologia,Telefones,35.96,1,0.2,3.596
Classe Padrão,Home Office,Paterson,New Jersey,7501,Leste,Itens de Escritório,Etiquetas,31.05,3,0.0,14.904
Classe Padrão,Home Office,Paterson,New Jersey,7501,Leste,Mobílias,Mobiliário,8.92,4,0.0,3.9248
Classe Padrão,Home Office,Paterson,New Jersey,7501,Leste,Itens de Escritório,Ficharios,209.6,4,0.0,96.416
Classe Padrão,Home Office,Paterson,New Jersey,7501,Leste,Itens de Escritório,Eletrodomésticos,111.04,4,0.0,29.9808
Classe Padrão,Home Office,Paterson,New Jersey,7501,Leste,Itens de Escritório,Papel,38.88,6,0.0,18.6624
Classe Padrão,Consumidor,Arlington,Virginia,22204,Sul,Itens de Escritório,Eletrodomésticos,36.27,3,0.0,10.881
Primeira Classe,Consumidor,Chicago,Illinois,60653,Central,Mobílias,Estantes,493.43,5,0.3,-70.49
Primeira Classe,Consumidor,Chicago,Illinois,60653,Central,Técnologia,Telefones,11.12,2,0.2,3.475
Classe Padrão,Consumidor,San Diego,California,92037,Oeste,Técnologia,Máquinas,686.4,2,0.2,77.22
Classe Padrão,Corporativo,Seattle,Washington,98105,Oeste,Itens de Escritório,Ficharios,15.92,5,0.2,5.373
Classe Padrão,Corporativo,Seattle,Washington,98105,Oeste,Mobílias,Mobiliário,70.68,12,0.0,31.0992
Classe Padrão,Corporativo,Seattle,Washington,98105,Oeste,Itens de Escritório,Armazenamento,541.24,4,0.0,5.4124
Mesmo Dia,Consumidor,Columbus,Ohio,43229,Leste,Técnologia,Máquinas,101.994,2,0.7,-71.3958
Mesmo Dia,Consumidor,Columbus,Ohio,43229,Leste,Itens de Escritório,Ficharios,18.264,2,0.7,-13.3936
Segunda Classe,Consumidor,Houston,Texas,77095,Central,Itens de Escritório,Ficharios,21.99,5,0.8,-32.985
Classe Padrão,Consumidor,Irving,Texas,75061,Central,Itens de Escritório,Suprimentos,185.376,2,0.2,-34.758
Classe Padrão,Consumidor,Irving,Texas,75061,Central,Itens de Escritório,Eletrodomésticos,58.924,1,0.8,-153.2024
Classe Padrão,Consumidor,Morristown,New Jersey,7960,Leste,Técnologia,Máquinas,480.0,4,0.0,225.6
Classe Padrão,Consumidor,Morristown,New Jersey,7960,Leste,Itens de Escritório,Armazenamento,34.05,3,0.0,9.534
Primeira Classe,Corporativo,Los Angeles,California,90008,Oeste,Itens de Escritório,Papel,192.72,11,0.0,92.5056
Primeira Classe,Corporativo,Los Angeles,California,90008,Oeste,Técnologia,Acessórios,239.97,3,0.0,86.3892
Segunda Classe,Home Office,Aurora,Illinois,60505,Central,Técnologia,Acessórios,50.12,7,0.2,-0.6265
Classe Padrão,Corporativo,Durham,North Carolina,27707,Sul,Técnologia,Telefones,15.984,2,0.2,1.3986
Classe Padrão,Corporativo,Durham,North Carolina,27707,Sul,Itens de Escritório,Papel,14.352,3,0.2,4.485
Classe Padrão,Corporativo,Columbus,Ohio,43229,Leste,Itens de Escritório,Ficharios,6.528,4,0.7,-4.5696
Classe Padrão,Corporativo,Columbus,Ohio,43229,Leste,Itens de Escritório,Ficharios,2.862,3,0.7,-2.2896
Classe Padrão,Corporativo,Columbus,Ohio,43229,Leste,Itens de Escritório,Ficharios,20.856,8,0.7,-16.6848
Segunda Classe,Corporativo,Los Angeles,California,90036,Oeste,Itens de Escritório,Armazenamento,276.28,2,0.0,0.0
Classe Padrão,Home Office,Stockton,California,95207,Oeste,Mobílias,Mobiliário,629.64,9,0.0,107.0388
Segunda Classe,Home Office,Columbia,Missouri,65203,Central,Técnologia,Telefones,449.97,3,0.0,220.4853
Segunda Classe,Home Office,Columbia,Missouri,65203,Central,Itens de Escritório,Eletrodomésticos,1927.59,7,0.0,751.7601
Primeira Classe,Home Office,Columbus,Georgia,31907,Sul,Mobílias,Cadeiras,121.78,2,0.0,30.445
Classe Padrão,Home Office,San Diego,California,92037,Oeste,Mobílias,Cadeiras,2676.672,9,0.2,267.6672
Classe Padrão,Consumidor,Texas City,Texas,77590,Central,Mobílias,Mesas,489.23,2,0.3,41.934
Classe Padrão,Consumidor,Los Angeles,California,90004,Oeste,Mobílias,Mobiliário,312.03,3,0.0,43.6842
Classe Padrão,Consumidor,Los Angeles,California,90004,Oeste,Itens de Escritório,Armazenamento,17.94,3,0.0,3.0498
Classe Padrão,Consumidor,Los Angeles,California,90004,Oeste,Técnologia,Telefones,165.6,3,0.2,10.35
Classe Padrão,Consumidor,Los Angeles,California,90004,Oeste,Itens de Escritório,Papel,37.52,4,0.0,18.0096
Segunda Classe,Corporativo,Springfield,Virginia,22153,Sul,Técnologia,Telefones,494.97,3,0.0,148.491
Segunda Classe,Corporativo,Springfield,Virginia,22153,Sul,Itens de Escritório,Etiquetas,25.06,2,0.0,11.7782
Classe Padrão,Consumidor,Decatur,Illinois,62521,Central,Mobílias,Mobiliário,32.064,3,0.6,-12.8256
Classe Padrão,Consumidor,Decatur,Illinois,62521,Central,Itens de Escritório,Papel,18.496,4,0.2,6.7048
Classe Padrão,Consumidor,Decatur,Illinois,62521,Central,Mobílias,Cadeiras,191.079,3,0.3,-38.2158
Classe Padrão,Consumidor,Decatur,Illinois,62521,Central,Itens de Escritório,Papel,10.368,2,0.2,3.6288
Mesmo Dia,Home Office,New York City,New York,10009,Leste,Itens de Escritório,Etiquetas,30.53,1,0.0,14.0438
Mesmo Dia,Home Office,New York City,New York,10009,Leste,Técnologia,Acessórios,30.84,3,0.0,6.168
Mesmo Dia,Home Office,New York City,New York,10009,Leste,Itens de Escritório,Papel,75.06,9,0.0,33.777
Primeira Classe,Corporativo,San Francisco,California,94110,Oeste,Técnologia,Telefones,66.976,7,0.2,6.6976
Classe Padrão,Corporativo,Moreno Valley,California,92553,Oeste,Itens de Escritório,Papel,182.72,8,0.0,84.0512
Classe Padrão,Consumidor,Everett,Massachusetts,2149,Leste,Itens de Escritório,Etiquetas,21.93,3,0.0,10.3071
Classe Padrão,Consumidor,Chattanooga,Tennessee,37421,Sul,Técnologia,Acessórios,95.976,3,0.2,15.5961
Classe Padrão,Consumidor,Chattanooga,Tennessee,37421,Sul,Técnologia,Telefones,143.928,9,0.2,-32.3838
Classe Padrão,Consumidor,Chattanooga,Tennessee,37421,Sul,Itens de Escritório,Ficharios,3.564,2,0.7,-2.97
Classe Padrão,Consumidor,Chattanooga,Tennessee,37421,Sul,Itens de Escritório,Etiquetas,4.928,2,0.2,1.7248
Classe Padrão,Corporativo,Austin,Texas,78745,Central,Itens de Escritório,Armazenamento,856.656,6,0.2,107.082
Classe Padrão,Corporativo,Austin,Texas,78745,Central,Itens de Escritório,Ficharios,13.184,4,0.8,-20.4352
Classe Padrão,Corporativo,Austin,Texas,78745,Central,Itens de Escritório,Eletrodomésticos,48.784,4,0.8,-131.7168
Classe Padrão,Corporativo,Austin,Texas,78745,Central,Itens de Escritório,Papel,76.64,2,0.2,26.824
Classe Padrão,Corporativo,Austin,Texas,78745,Central,Itens de Escritório,Ficharios,18.528,6,0.8,-27.792
Classe Padrão,Corporativo,Virginia Beach,Virginia,23464,Sul,Mobílias,Mobiliário,177.68,2,0.0,46.1968
Classe Padrão,Corporativo,Jamestown,New York,14701,Leste,Técnologia,Acessórios,159.98,2,0.0,57.5928
Classe Padrão,Corporativo,Coral Gables,Florida,33134,Sul,Técnologia,Telefones,52.68,3,0.2,19.755
Classe Padrão,Corporativo,Coral Gables,Florida,33134,Sul,Mobílias,Mobiliário,11.568,3,0.2,2.6028
Classe Padrão,Consumidor,Hickory,North Carolina,28601,Sul,Itens de Escritório,Ficharios,4.572,4,0.7,-3.81
Classe Padrão,Consumidor,Rockford,Illinois,61107,Central,Técnologia,Telefones,1439.968,4,0.2,143.9968
Classe Padrão,Consumidor,Rockford,Illinois,61107,Central,Itens de Escritório,Ficharios,1.728,3,0.8,-2.6784
Classe Padrão,Consumidor,Rockford,Illinois,61107,Central,Mobílias,Mesas,626.1,3,0.5,-538.446
Segunda Classe,Corporativo,Seattle,Washington,98103,Oeste,Itens de Escritório,Arte,99.2,5,0.0,25.792
Classe Padrão,Consumidor,Huntsville,Texas,77340,Central,Mobílias,Mesas,609.98,4,0.3,-113.282
Classe Padrão,Consumidor,Huntsville,Texas,77340,Central,Mobílias,Mesas,211.372,2,0.3,-45.294
Classe Padrão,Consumidor,Huntsville,Texas,77340,Central,Técnologia,Telefones,239.976,3,0.2,17.9982
Classe Padrão,Corporativo,Milwaukee,Wisconsin,53209,Central,Mobílias,Mobiliário,99.95,5,0.0,22.9885
Classe Padrão,Corporativo,Milwaukee,Wisconsin,53209,Central,Técnologia,Acessórios,29.34,3,0.0,10.8558
Classe Padrão,Corporativo,Green Bay,Wisconsin,54302,Central,Mobílias,Mobiliário,16.74,2,0.0,4.3524
Mesmo Dia,Corporativo,Philadelphia,Pennsylvania,19120,Leste,Itens de Escritório,Papel,12.672,3,0.2,3.96
Mesmo Dia,Corporativo,Philadelphia,Pennsylvania,19120,Leste,Técnologia,Acessórios,1119.888,14,0.2,209.979
Segunda Classe,Consumidor,Los Angeles,California,90008,Oeste,Itens de Escritório,Arte,204.85,5,0.0,53.261
Segunda Classe,Consumidor,Los Angeles,California,90008,Oeste,Técnologia,Telefones,135.984,2,0.2,16.998
Segunda Classe,Consumidor,Los Angeles,California,90008,Oeste,Itens de Escritório,Arte,16.4,5,0.0,7.052
Segunda Classe,Consumidor,Los Angeles,California,90008,Oeste,Itens de Escritório,Ficharios,92.96,2,0.2,31.374
Segunda Classe,Consumidor,North Miami,Florida,33161,Sul,Itens de Escritório,Suprimentos,7.632,3,0.2,-1.8126
Primeira Classe,Consumidor,Portland,Oregon,97206,Oeste,Itens de Escritório,Ficharios,4.158,7,0.7,-3.465
Primeira Classe,Consumidor,Portland,Oregon,97206,Oeste,Técnologia,Máquinas,179.991,3,0.7,-251.9874
Classe Padrão,Consumidor,Aurora,Illinois,60505,Central,Mobílias,Cadeiras,239.358,3,0.3,-47.8716
Primeira Classe,Home Office,San Francisco,California,94109,Oeste,Itens de Escritório,Papel,164.88,3,0.0,80.7912
Segunda Classe,Corporativo,San Francisco,California,94110,Oeste,Itens de Escritório,Suprimentos,10.95,3,0.0,3.285
Classe Padrão,Corporativo,New Bedford,Massachusetts,2740,Leste,Itens de Escritório,Papel,19.44,3,0.0,9.3312
Classe Padrão,Corporativo,New Bedford,Massachusetts,2740,Leste,Itens de Escritório,Ficharios,12.3,5,0.0,6.15
Primeira Classe,Consumidor,San Diego,California,92037,Oeste,Itens de Escritório,Eletrodomésticos,13.97,1,0.0,3.6322
Classe Padrão,Consumidor,Jackson,Tennessee,38301,Sul,Mobílias,Mesas,934.956,6,0.4,-249.3216
Classe Padrão,Consumidor,Jackson,Tennessee,38301,Sul,Técnologia,Acessórios,46.864,2,0.2,7.6154
Classe Padrão,Consumidor,Jackson,Tennessee,38301,Sul,Itens de Escritório,Armazenamento,26.16,3,0.2,1.962
Classe Padrão,Consumidor,Jackson,Tennessee,38301,Sul,Itens de Escritório,Arte,23.128,7,0.2,2.891
Classe Padrão,Consumidor,Jackson,Tennessee,38301,Sul,Itens de Escritório,Eletrodomésticos,59.24,5,0.2,16.291
Segunda Classe,Consumidor,Jacksonville,Florida,32216,Sul,Mobílias,Estantes,155.456,4,0.2,-7.7728
Classe Padrão,Corporativo,San Diego,California,92024,Oeste,Itens de Escritório,Papel,8.56,2,0.0,3.852
Primeira Classe,Consumidor,Hialeah,Florida,33012,Sul,Mobílias,Mobiliário,21.0,3,0.2,5.775
Primeira Classe,Consumidor,Hialeah,Florida,33012,Sul,Técnologia,Máquinas,120.0,2,0.5,-7.2
Classe Padrão,Consumidor,Houston,Texas,77070,Central,Técnologia,Telefones,299.96,5,0.2,37.495
Classe Padrão,Consumidor,Houston,Texas,77070,Central,Itens de Escritório,Eletrodomésticos,67.84,5,0.8,-179.776
Classe Padrão,Consumidor,Houston,Texas,77070,Central,Mobílias,Cadeiras,853.93,5,0.3,-24.398
Classe Padrão,Consumidor,Houston,Texas,77070,Central,Itens de Escritório,Arte,18.688,4,0.2,3.7376
Primeira Classe,Consumidor,Virginia Beach,Virginia,23464,Sul,Mobílias,Mobiliário,273.96,2,0.0,71.2296
Primeira Classe,Consumidor,Virginia Beach,Virginia,23464,Sul,Técnologia,Acessórios,89.97,3,0.0,18.8937
Primeira Classe,Consumidor,Virginia Beach,Virginia,23464,Sul,Mobílias,Mobiliário,756.8,5,0.0,75.68
Classe Padrão,Consumidor,Houston,Texas,77070,Central,Itens de Escritório,Ficharios,1.248,2,0.8,-1.9344
Classe Padrão,Home Office,Philadelphia,Pennsylvania,19120,Leste,Técnologia,Acessórios,72.0,1,0.2,14.4
Classe Padrão,Home Office,Philadelphia,Pennsylvania,19120,Leste,Mobílias,Cadeiras,470.155,7,0.3,-13.433
Primeira Classe,Consumidor,Memphis,Tennessee,38109,Sul,Itens de Escritório,Armazenamento,39.128,1,0.2,-8.8038
Classe Padrão,Corporativo,Lakewood,Ohio,44107,Leste,Itens de Escritório,Arte,19.728,9,0.2,1.7262
Classe Padrão,Corporativo,Lakewood,Ohio,44107,Leste,Técnologia,Telefones,151.188,2,0.4,-25.198
Classe Padrão,Consumidor,New York City,New York,10011,Leste,Mobílias,Cadeiras,271.764,2,0.1,60.392
Primeira Classe,Consumidor,Philadelphia,Pennsylvania,19120,Leste,Técnologia,Acessórios,47.496,1,0.2,-1.1874
Segunda Classe,Consumidor,Los Angeles,California,90008,Oeste,Mobílias,Estantes,344.981,7,0.15,28.4102
Primeira Classe,Corporativo,Dallas,Texas,75220,Central,Itens de Escritório,Papel,36.288,7,0.2,12.7008
Primeira Classe,Corporativo,Dallas,Texas,75220,Central,Itens de Escritório,Papel,78.304,2,0.2,29.364
Primeira Classe,Corporativo,Dallas,Texas,75220,Central,Mobílias,Mesas,127.785,1,0.3,-31.0335
Primeira Classe,Corporativo,Dallas,Texas,75220,Central,Itens de Escritório,Ficharios,6.104,2,0.8,-9.156
Segunda Classe,Corporativo,Orange,New Jersey,7050,Leste,Itens de Escritório,Ficharios,5.76,2,0.0,2.8224
Segunda Classe,Consumidor,Dallas,Texas,75220,Central,Itens de Escritório,Ficharios,1.72,1,0.8,-2.838
Segunda Classe,Consumidor,Romeoville,Illinois,60441,Central,Itens de Escritório,Ficharios,8.952,2,0.8,-14.7708
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Itens de Escritório,Eletrodomésticos,2.334,3,0.8,-6.3018
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Itens de Escritório,Ficharios,1.728,4,0.8,-2.7648
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Mobílias,Mobiliário,159.04,5,0.6,-194.824
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Mobílias,Mesas,145.98,2,0.5,-99.2664
Classe Padrão,Consumidor,Jacksonville,North Carolina,28540,Sul,Mobílias,Mobiliário,77.952,3,0.2,12.6672
Classe Padrão,Consumidor,Jacksonville,North Carolina,28540,Sul,Itens de Escritório,Ficharios,95.97,5,0.7,-73.577
Classe Padrão,Consumidor,Jacksonville,North Carolina,28540,Sul,Técnologia,Telefones,105.584,2,0.2,9.2386
Classe Padrão,Consumidor,Jacksonville,North Carolina,28540,Sul,Itens de Escritório,Arte,9.344,2,0.2,1.168
Classe Padrão,Corporativo,Springfield,Missouri,65807,Central,Mobílias,Mobiliário,9.68,2,0.0,3.7752
Classe Padrão,Corporativo,Springfield,Missouri,65807,Central,Técnologia,Copiadoras,4899.93,7,0.0,2302.9671
Classe Padrão,Home Office,San Francisco,California,94110,Oeste,Técnologia,Acessórios,104.75,5,0.0,21.9975
Classe Padrão,Corporativo,Columbia,Tennessee,38401,Sul,Técnologia,Acessórios,18.528,2,0.2,4.4004
Classe Padrão,Corporativo,Columbia,Tennessee,38401,Sul,Mobílias,Mesas,1875.258,7,0.4,-968.8833
Primeira Classe,Consumidor,Hollywood,Florida,33021,Sul,Itens de Escritório,Papel,91.36,5,0.2,29.692
Primeira Classe,Consumidor,Hollywood,Florida,33021,Sul,Itens de Escritório,Eletrodomésticos,152.24,5,0.2,17.127
Primeira Classe,Consumidor,Dallas,Texas,75081,Central,Técnologia,Telefones,35.184,2,0.2,12.3144
Mesmo Dia,Consumidor,Houston,Texas,77041,Central,Itens de Escritório,Papel,56.704,2,0.2,19.1376
Mesmo Dia,Consumidor,Houston,Texas,77041,Central,Itens de Escritório,Papel,274.064,7,0.2,102.774
Classe Padrão,Home Office,Philadelphia,Pennsylvania,19140,Leste,Mobílias,Cadeiras,458.43,5,0.3,-124.431
Mesmo Dia,Consumidor,Phoenix,Arizona,85023,Oeste,Itens de Escritório,Ficharios,8.226,3,0.7,-6.0324
Classe Padrão,Corporativo,Sandy Springs,Georgia,30328,Sul,Técnologia,Acessórios,5.95,1,0.0,0.833
Classe Padrão,Corporativo,Sandy Springs,Georgia,30328,Sul,Itens de Escritório,Papel,15.24,3,0.0,7.1628
Mesmo Dia,Consumidor,Spokane,Washington,99207,Oeste,Técnologia,Acessórios,239.94,6,0.0,26.3934
Mesmo Dia,Consumidor,Spokane,Washington,99207,Oeste,Itens de Escritório,Arte,23.84,8,0.0,6.4368
Mesmo Dia,Corporativo,Milwaukee,Wisconsin,53209,Central,Itens de Escritório,Armazenamento,92.52,6,0.0,24.9804
Mesmo Dia,Corporativo,Milwaukee,Wisconsin,53209,Central,Itens de Escritório,Armazenamento,37.76,1,0.0,10.5728
Mesmo Dia,Corporativo,Milwaukee,Wisconsin,53209,Central,Itens de Escritório,Etiquetas,7.38,2,0.0,3.4686
Mesmo Dia,Corporativo,Milwaukee,Wisconsin,53209,Central,Mobílias,Mobiliário,5.82,2,0.0,2.7354
Classe Padrão,Consumidor,Fairfield,Ohio,45014,Leste,Itens de Escritório,Papel,3.816,1,0.2,1.1925
Classe Padrão,Corporativo,Huntsville,Alabama,35810,Sul,Itens de Escritório,Ficharios,26.16,4,0.0,12.8184
Primeira Classe,Home Office,Houston,Texas,77036,Central,Técnologia,Acessórios,100.8,2,0.2,21.42
Primeira Classe,Corporativo,New York City,New York,10011,Leste,Mobílias,Mobiliário,135.8,7,0.0,66.542
Classe Padrão,Corporativo,Los Angeles,California,90008,Oeste,Itens de Escritório,Arte,13.9,5,0.0,3.753
Classe Padrão,Corporativo,Los Angeles,California,90008,Oeste,Itens de Escritório,Envelopes,19.4,5,0.0,9.312
Classe Padrão,Corporativo,Carlsbad,New Mexico,88220,Oeste,Itens de Escritório,Ficharios,13.488,2,0.2,4.3836
Classe Padrão,Corporativo,Carlsbad,New Mexico,88220,Oeste,Itens de Escritório,Ficharios,11.416,1,0.2,3.8529
Segunda Classe,Consumidor,Pocatello,Idaho,83201,Oeste,Itens de Escritório,Papel,17.64,3,0.0,8.6436
Segunda Classe,Consumidor,Pocatello,Idaho,83201,Oeste,Itens de Escritório,Ficharios,17.04,3,0.2,5.538
Segunda Classe,Consumidor,Springfield,Virginia,22153,Sul,Técnologia,Acessórios,99.98,2,0.0,7.9984
Segunda Classe,Consumidor,Springfield,Virginia,22153,Sul,Mobílias,Mobiliário,29.46,6,0.0,9.7218
Classe Padrão,Corporativo,Toledo,Ohio,43615,Leste,Itens de Escritório,Ficharios,166.92,13,0.7,-116.844
Primeira Classe,Home Office,Fort Collins,Colorado,80525,Oeste,Mobílias,Mobiliário,98.328,3,0.2,9.8328
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Mobílias,Cadeiras,117.882,1,0.1,1.3098
Classe Padrão,Corporativo,New York City,New York,10035,Leste,Técnologia,Acessórios,20.97,3,0.0,9.0171
Classe Padrão,Corporativo,New York City,New York,10035,Leste,Técnologia,Acessórios,139.96,4,0.0,9.7972
Classe Padrão,Corporativo,New York City,New York,10035,Leste,Mobílias,Mobiliário,37.74,3,0.0,12.8316
Classe Padrão,Consumidor,Marlborough,Massachusetts,1752,Leste,Mobílias,Mobiliário,14.82,3,0.0,6.2244
Classe Padrão,Consumidor,Marlborough,Massachusetts,1752,Leste,Mobílias,Mobiliário,191.82,3,0.0,61.3824
Classe Padrão,Consumidor,New Rochelle,New York,10801,Leste,Itens de Escritório,Ficharios,13.904,2,0.2,4.5188
Mesmo Dia,Corporativo,Seattle,Washington,98103,Oeste,Itens de Escritório,Eletrodomésticos,314.6,4,0.0,103.818
Mesmo Dia,Corporativo,Seattle,Washington,98103,Oeste,Mobílias,Mesas,283.56,4,0.0,45.3696
Classe Padrão,Home Office,Detroit,Michigan,48227,Central,Mobílias,Cadeiras,487.96,2,0.0,146.388
Classe Padrão,Consumidor,Fayetteville,Arkansas,72701,Sul,Itens de Escritório,Ficharios,1793.98,2,0.0,843.1706
Classe Padrão,Consumidor,Quincy,Illinois,62301,Central,Itens de Escritório,Ficharios,2.992,4,0.8,-4.488
Classe Padrão,Consumidor,Quincy,Illinois,62301,Central,Técnologia,Acessórios,108.768,4,0.2,2.7192
Primeira Classe,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Papel,25.92,4,0.0,12.4416
Primeira Classe,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Armazenamento,22.58,2,0.0,5.8708
Mesmo Dia,Consumidor,Houston,Texas,77095,Central,Técnologia,Telefones,55.176,3,0.2,-12.4146
